Region,Location,Season,Category,Current Utilization,Forecast Utilization,Duration,Competitor Rate,Recommend Rate,Current Rate
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,8,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,9,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,10,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,11,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,12,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,13,"70,44 €",44.76,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,14,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,15,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,16,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,17,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,18,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,19,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,20,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,21,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,22,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,23,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,24,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,25,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,26,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,27,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,28,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,29,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,30,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),EDAR (Peugeot 208 Automatic),112,,31,"70,44 €",44.08,70.44
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,1,€27.02,27.12,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,2,€27.02,27.12,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,3,€27.02,17.81,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,4,€27.02,17.81,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,5,€27.02,16.81,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,6,€27.02,16.81,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,7,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,8,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,9,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,10,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,11,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,12,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,13,€27.02,14.92,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,14,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,15,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,16,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,17,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,18,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,19,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,20,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,21,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,22,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,23,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,24,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,25,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,26,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,27,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,28,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,29,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,30,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),HDMR (VW Polo Manual),85,,31,€27.02,15.6,27.12
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,1,"26,39 €",26.92,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,2,"26,39 €",26.92,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,3,"26,39 €",17.61,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,4,"26,39 €",17.61,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,5,"26,39 €",16.61,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,6,"26,39 €",16.61,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,7,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,8,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,9,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,10,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,11,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,12,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,13,"26,39 €",14.72,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,14,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,15,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,16,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,17,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,18,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,19,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,20,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,21,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,22,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,23,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,24,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,25,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,26,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,27,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,28,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,29,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,30,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MCMR (Toyota Aygo 3 doors Manual),85,,31,"26,39 €",15.4,26.92
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,1,€26.92,27.02,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,2,€26.92,27.02,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,3,€26.92,17.71,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,4,€26.92,17.71,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,5,€26.92,16.71,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,6,€26.92,16.71,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,7,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,8,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,9,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,10,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,11,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,12,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,13,€26.92,14.82,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,14,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,15,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,16,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,17,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,18,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,19,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,20,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,21,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,22,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,23,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,24,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,25,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,26,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,27,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,28,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,29,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,30,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),MDMR (Volkswagen UP 5 doors Manual),85,,31,€26.92,15.5,27.02
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,1,€26.92,26.82,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,2,€26.92,26.82,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,3,€26.92,17.51,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,4,€26.92,17.51,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,5,€26.92,16.51,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,6,€26.92,16.51,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,7,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,8,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,9,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,10,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,11,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,12,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,13,€26.92,14.62,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,14,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,15,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,16,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,17,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,18,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,19,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,20,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,21,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,22,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,23,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,24,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,25,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,26,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,27,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,28,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,29,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,30,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),NBMH (Fiat 500 Dolcevita),85,,31,€26.92,15.3,26.82
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,1,€71.44,85.73,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,2,€71.44,85.73,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,3,€71.44,61.13,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,4,€71.44,61.13,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,5,€71.44,58.82,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,6,€71.44,58.82,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,7,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,8,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,9,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,10,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,11,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,12,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,13,€71.44,54.91,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,14,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,15,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,16,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,17,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,18,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,19,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,20,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,21,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,22,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,23,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,24,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,25,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,26,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,27,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,28,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,29,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,30,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFAR (Skoda Kamiq Automatic),112,,31,€71.44,54.1,85.73
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,1,€30.12,36.14,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,2,€30.12,36.14,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,3,€30.12,24.97,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,4,€30.12,24.97,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,5,€30.12,23.77,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,6,€30.12,23.77,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,7,€30.12,21.5,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,8,€30.12,21.5,36.14
Porto Airport,Porto Airport,SEP1_FR(01/09/2023--02/09/2023),SFMR (Volkswagen T-Roc Manual),112,,9,€30.12,21.5,36.14
